detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
harris_pc,cube,k_neighbors,170,8.0,0.125,-2.5460489785327257e-08,1.807111394355328e-08,9.553013044997259e-08,0.875,0.31824145700011286,
harris_pc,cuboid,k_neighbors,170,8.0,0.125,-2.6081663193037068e-08,4.2946288748350974e-08,3.131012486517766e-07,0.5,0.31875374800074496,
harris_pc,cylinder,k_neighbors,170,0.0,0.0,-1.4397700252100669e-08,9.306590601230203e-09,5.338967315187741e-08,,0.31666394700005185,
harris_pc,pyramid,k_neighbors,170,5.0,0.078125,-4.013924186165006e-09,3.290163801407401e-09,1.5557205206567332e-08,0.6,0.3191880250014947,
harris_pc,sphere,k_neighbors,170,0.0,0.0,-6.129389522107214e-09,1.7455515480296933e-09,1.4651213589248434e-08,,0.32261691199892084,
harris_pc,torus,k_neighbors,170,5.0,0.078125,-2.818847131739103e-08,4.848027320997493e-08,2.4759969808979516e-07,0.6,0.3406185979984002,
harris_pc,cone,k_neighbors,250,5.0,0.078125,-6.966484083618888e-09,5.03304578060518e-09,2.2215712150347735e-08,1.0,0.49268595299872686,
harris_pc,cube,k_neighbors,250,8.0,0.125,-7.230195032648772e-08,5.48291833549811e-08,2.613215390082178e-07,1.0,0.4576586849980231,
harris_pc,cuboid,k_neighbors,250,8.0,0.125,-7.178617793483876e-08,1.2015336170229896e-07,8.693920417664288e-07,0.75,0.5109484699969471,
harris_pc,cylinder,k_neighbors,250,0.0,0.0,-4.242001505098339e-08,2.8087264880829248e-08,1.4958795917257273e-07,,0.45848560400190763,
harris_pc,pyramid,k_neighbors,250,5.0,0.078125,-1.119708063799351e-08,1.00944359138193e-08,4.110564388387834e-08,0.2,0.46041343999968376,
harris_pc,sphere,k_neighbors,250,0.0,0.0,-1.909539037186959e-08,4.5088201660870315e-09,3.620889343415463e-08,,0.5137532469998405,
harris_pc,torus,k_neighbors,250,5.0,0.078125,-7.789371170704505e-08,1.3876765626164232e-07,6.231009118115376e-07,0.6,0.4937796800004435,
harris_pc,cone,k_neighbors,400,5.0,0.078125,-2.4513483457816865e-08,1.9923508577369367e-08,8.678680346463349e-08,0.4,0.7973722350034222,
harris_pc,cube,k_neighbors,400,8.0,0.125,-2.464625102931346e-07,2.0917145710206128e-07,9.289748910618285e-07,1.0,0.7420463559974451,
harris_pc,cuboid,k_neighbors,400,8.0,0.125,-2.3330690754962993e-07,3.9920210679539146e-07,2.920485206580703e-06,1.0,0.7383813749984256,
harris_pc,cylinder,k_neighbors,400,0.0,0.0,-1.535503492020267e-07,1.0742414870879596e-07,5.525875155119789e-07,,0.741216323000117,
harris_pc,pyramid,k_neighbors,400,6.0,0.09375,-3.687022126677581e-08,3.84065743757651e-08,1.4895865815109332e-07,0.5,0.7832264719982049,
harris_pc,sphere,k_neighbors,400,0.0,0.0,-7.484252818485164e-08,1.423438592683367e-08,1.2062647123009486e-07,,0.7464540179971664,
harris_pc,torus,k_neighbors,400,6.0,0.09375,-9.742310523888416e-08,2.2559030810090283e-07,1.7583626731193467e-06,0.3333333333333333,0.8615310590030276,
harris_pc,cone,radius,0.01,3.0,0.046875,-1.1093124665268043e-16,6.494818816709204e-16,1.2776264955099095e-14,0.0,0.034220973000628874,
